time (s),velocity (rpm)
4.5230000000,68.0509783595
4.5240000000,60.7212254172
4.5250000000,48.5161153782
4.5260000000,32.4125316723
4.5270000000,13.7016136150
4.5280000000,-6.1145331876
4.5290000000,-25.4432935982
4.5300000000,-42.7295181587
4.5310000000,-56.5807354285
4.5320000000,-65.8795132705
4.5330000000,-69.8738873313
4.5340000000,-68.2385165904
4.5350000000,-61.1015650112
4.5360000000,-49.0350585492
4.5370000000,-33.0094076685
4.5380000000,-14.3156803572
4.5390000000,5.5381745525
4.5400000000,24.9488315099
4.5410000000,42.3470408866
4.5420000000,56.3245805886
4.5430000000,65.7484297225
4.5440000000,69.8528924364
4.5450000000,68.3021592161
4.5460000000,61.2181664788
4.5470000000,49.1714131820
4.5480000000,33.1353900543
4.5490000000,14.4082305950
4.5500000000,-5.4921367009
4.5510000000,-24.9508861943
4.5520000000,-42.3873042519
4.5530000000,-56.3832835885
4.5540000000,-65.7988509877
4.5550000000,-69.8653015316
4.5560000000,-68.2483078058
4.5570000000,-61.0757949992
4.5580000000,-48.9282274177
4.5590000000,-32.7920077013
4.5600000000,-13.9796986360
4.5610000000,5.9765066313
4.5620000000,25.4494395959
4.5630000000,42.8496065274
4.5640000000,56.7550221636
4.5650000000,66.0276148618
4.5660000000,69.9066584788
4.5670000000,68.0715374683
4.5680000000,60.6686382414
4.5690000000,48.3000805881
4.5700000000,31.9751204034
4.5710000000,13.0281145027
4.5720000000,-6.9903109685
4.5730000000,-26.4400317506
4.5740000000,-43.7257833604
4.5750000000,-57.4281010468
4.5760000000,-66.4200866698
4.5770000000,-69.9603807947
4.5780000000,-67.7546458497
4.5790000000,-59.9804323752
4.5800000000,-47.2732965685
4.5810000000,-30.6752186025
4.5820000000,-11.5494764717
4.5830000000,8.5310965631
4.5840000000,27.9133311422
4.5850000000,44.9998120059
4.5860000000,58.3806373614
4.5870000000,66.9499711721
4.5880000000,69.9977361618
4.5890000000,67.2688200666
4.5900000000,58.9848288512
4.5910000000,45.8265007199
4.5920000000,28.8781407616
4.5930000000,9.5385801784
4.5940000000,-10.5940542111
4.5950000000,-29.8542866773
4.5960000000,-46.6470713937
4.5970000000,-59.5800056184
4.5980000000,-67.5790086665
4.5990000000,-69.9778379513
4.6000000000,-66.5739561407
4.6010000000,-57.6460343160
4.6020000000,-43.9315472314
4.6030000000,-26.5662264649
4.6040000000,-6.9903109685
4.6050000000,13.1706920321
4.6060000000,32.2408817600
4.6070000000,48.6332919168
4.6080000000,60.9820877544
4.6090000000,68.2566091548
4.6100000000,69.8477179020
4.6110000000,65.6191884556
4.6120000000,55.9197753389
4.6130000000,41.5548576225
4.6140000000,23.7199306494
4.6150000000,3.9014062071
